Date,Time,Weekday,CPU_Usage,Disk_Activity_KB,Idle
2025-03-22,14:45:34,Saturday,0.0,8.0,1
2025-03-22,14:45:41,Saturday,2.4,12.0,1
2025-03-22,14:45:47,Saturday,0.0,112.0,1
2025-03-22,14:45:53,Saturday,2.5,4.0,1
2025-03-22,14:45:59,Saturday,0.0,148.0,1
2025-03-22,14:46:05,Saturday,0.0,0.0,1
2025-03-22,14:46:11,Saturday,3.9,1204.0,0
2025-03-22,14:46:17,Saturday,1.2,64.0,1
2025-03-22,14:46:23,Saturday,3.7,12.0,1
2025-03-22,14:46:29,Saturday,1.4,24.0,1
2025-03-22,14:46:35,Saturday,1.4,172.0,1
2025-03-22,14:46:42,Saturday,0.0,0.0,1
2025-03-22,14:46:48,Saturday,1.2,52.0,1
2025-03-22,14:46:54,Saturday,1.4,0.0,1
2025-03-22,14:47:00,Saturday,0.0,16.0,1
2025-03-22,14:47:06,Saturday,2.4,0.0,1
2025-03-22,14:47:12,Saturday,6.8,32.0,1
2025-03-22,14:47:18,Saturday,0.0,0.0,1
2025-03-22,14:47:24,Saturday,2.2,200.0,0
2025-03-22,14:47:30,Saturday,0.0,0.0,1
2025-03-22,14:47:37,Saturday,4.1,0.0,1
2025-03-22,14:47:43,Saturday,0.0,0.0,1
2025-03-22,14:47:49,Saturday,0.0,0.0,1
2025-03-22,14:47:55,Saturday,4.9,124.0,1
2025-03-22,14:48:01,Saturday,0.0,4.0,1
2025-03-22,14:48:07,Saturday,0.0,0.0,1
2025-03-22,14:48:13,Saturday,0.0,100.0,1
2025-03-22,14:48:19,Saturday,0.0,28.0,1
2025-03-22,14:48:25,Saturday,5.1,116.0,1
2025-03-22,14:48:32,Saturday,7.5,72.0,1
2025-03-22,14:48:38,Saturday,0.0,0.0,1
2025-03-22,14:48:44,Saturday,2.4,32.0,1
2025-03-22,14:48:50,Saturday,0.0,104.0,1
2025-03-22,14:48:56,Saturday,6.9,52.0,1
2025-03-22,14:49:02,Saturday,0.0,144.0,1
2025-03-22,14:49:08,Saturday,5.2,0.0,1
2025-03-22,14:49:14,Saturday,0.0,0.0,1
2025-03-22,14:49:20,Saturday,4.9,152.0,1
2025-03-22,14:49:26,Saturday,3.2,0.0,1
2025-03-22,14:49:33,Saturday,4.9,28.0,1
2025-03-22,14:49:39,Saturday,5.3,12.0,1
2025-03-22,14:49:45,Saturday,3.7,0.0,1
2025-03-22,14:49:51,Saturday,0.0,104.0,1
2025-03-22,14:49:57,Saturday,1.6,201.0,0
2025-03-22,14:50:03,Saturday,0.0,0.0,1
2025-03-22,14:50:09,Saturday,0.0,4.0,1
2025-03-22,14:50:15,Saturday,2.5,0.0,1
2025-03-22,14:50:21,Saturday,0.0,164.0,1
2025-03-22,14:50:28,Saturday,2.4,0.0,1
2025-03-22,14:50:34,Saturday,0.0,12.0,1
2025-03-22,14:50:40,Saturday,0.0,12.0,1
2025-03-22,14:50:46,Saturday,3.4,128.0,1
2025-03-22,14:50:52,Saturday,0.0,120.0,1
2025-03-22,14:50:58,Saturday,2.4,4.0,1
2025-03-22,14:51:04,Saturday,0.0,0.0,1
2025-03-22,14:51:10,Saturday,0.0,4.0,1
2025-03-22,14:51:16,Saturday,6.1,128.0,1
2025-03-22,14:51:23,Saturday,0.0,0.0,1
2025-03-22,14:51:29,Saturday,3.0,52.0,1
2025-03-22,14:51:35,Saturday,0.0,0.0,1
2025-03-22,14:51:41,Saturday,0.0,48.0,1
2025-03-22,14:51:47,Saturday,1.3,92.0,1
2025-03-22,14:51:53,Saturday,5.3,20.0,1
2025-03-22,14:51:59,Saturday,1.4,12.0,1
2025-03-22,14:52:05,Saturday,0.0,48.0,1
2025-03-22,14:52:11,Saturday,2.8,0.0,1
2025-03-22,14:52:18,Saturday,0.0,140.0,1
2025-03-22,14:52:24,Saturday,0.0,12.0,1
2025-03-22,14:52:30,Saturday,4.0,48.0,1
2025-03-22,14:52:36,Saturday,0.0,0.0,1
2025-03-22,14:52:42,Saturday,3.7,0.0,1
2025-03-22,14:52:48,Saturday,0.0,108.0,1
2025-03-22,14:52:54,Saturday,1.3,4.0,1
2025-03-22,14:53:00,Saturday,9.4,80.0,1
2025-03-22,14:53:06,Saturday,0.0,4.0,1
2025-03-22,14:53:13,Saturday,0.0,136.0,1
2025-03-22,14:53:19,Saturday,0.0,0.0,1
2025-03-22,14:53:25,Saturday,0.0,4.0,1
2025-03-22,14:53:31,Saturday,2.5,0.0,1
2025-03-22,14:53:37,Saturday,0.0,0.0,1
2025-03-22,14:53:43,Saturday,0.0,112.0,1
2025-03-22,14:53:49,Saturday,2.7,24.0,1
2025-03-22,14:53:55,Saturday,1.3,0.0,1
2025-03-22,14:54:01,Saturday,2.7,44.0,1
2025-03-22,14:54:07,Saturday,0.0,144.0,1
2025-03-22,14:54:14,Saturday,3.5,284.0,0
2025-03-22,14:54:20,Saturday,0.0,0.0,1
2025-03-22,14:54:26,Saturday,0.0,28.0,1
2025-03-22,14:54:32,Saturday,4.1,40.0,1
2025-03-22,14:54:38,Saturday,0.0,120.0,1
2025-03-22,14:54:44,Saturday,0.0,0.0,1
2025-03-22,14:54:50,Saturday,4.2,16.0,1
2025-03-22,14:54:56,Saturday,4.1,0.0,1
2025-03-22,14:55:02,Saturday,6.1,28.0,1
2025-03-22,14:55:09,Saturday,2.4,116.0,1
2025-03-22,14:55:15,Saturday,0.0,8.0,1
2025-03-22,14:55:21,Saturday,4.1,0.0,1
2025-03-22,14:55:27,Saturday,1.3,0.0,1
2025-03-22,14:55:33,Saturday,5.9,16.0,1
2025-03-22,14:55:39,Saturday,0.0,0.0,1
2025-03-22,14:55:45,Saturday,0.0,0.0,1
2025-03-22,14:55:51,Saturday,0.0,12.0,1
2025-03-22,14:55:57,Saturday,0.0,0.0,1
2025-03-22,14:56:04,Saturday,4.1,4.0,1
2025-03-22,14:56:10,Saturday,0.0,24.0,1
2025-03-22,14:56:16,Saturday,0.0,32.0,1
2025-03-22,14:56:22,Saturday,5.6,4.0,1
2025-03-22,14:56:28,Saturday,0.0,4.0,1
2025-03-22,14:56:34,Saturday,5.3,36.0,1
2025-03-22,14:56:40,Saturday,0.0,0.0,1
2025-03-22,14:56:46,Saturday,0.0,180.0,1
2025-03-22,14:56:52,Saturday,1.4,0.0,1
2025-03-22,14:56:58,Saturday,5.3,128.0,1
2025-03-22,14:57:05,Saturday,3.9,60.0,1
2025-03-22,14:57:11,Saturday,0.0,56.0,1
2025-03-22,14:57:17,Saturday,3.6,0.0,1
2025-03-22,14:57:23,Saturday,0.0,0.0,1
2025-03-22,14:57:29,Saturday,3.7,4.0,1
2025-03-22,14:57:35,Saturday,2.7,340.0,0
2025-03-22,14:57:41,Saturday,0.0,0.0,1
2025-03-22,14:57:47,Saturday,1.2,28.0,1
2025-03-22,14:57:53,Saturday,0.0,0.0,1
2025-03-22,14:58:00,Saturday,6.2,16.0,1
2025-03-22,14:58:06,Saturday,1.3,12.0,1
2025-03-22,14:58:12,Saturday,2.4,4.0,1
2025-03-22,14:58:18,Saturday,0.0,0.0,1
2025-03-22,14:58:24,Saturday,6.7,160.0,1
2025-03-22,14:58:30,Saturday,2.6,0.0,1
2025-03-22,14:58:36,Saturday,6.1,16.0,1
2025-03-22,14:58:42,Saturday,0.0,0.0,1
2025-03-22,14:58:48,Saturday,0.0,12.0,1
2025-03-22,14:58:55,Saturday,0.0,124.0,1
2025-03-22,14:59:01,Saturday,2.6,116.0,1
2025-03-22,14:59:07,Saturday,2.4,16.0,1
2025-03-22,14:59:13,Saturday,0.0,172.0,1
2025-03-22,14:59:19,Saturday,6.8,668.0,0
2025-03-22,14:59:25,Saturday,0.0,0.0,1
2025-03-22,14:59:31,Saturday,1.4,164.0,1
2025-03-22,14:59:37,Saturday,3.1,0.0,1
2025-03-22,14:59:43,Saturday,0.0,20.0,1
2025-03-22,14:59:50,Saturday,0.0,4.0,1
2025-03-22,14:59:56,Saturday,3.8,32.0,1
2025-03-22,15:00:02,Saturday,6.0,0.0,1
2025-03-22,15:00:08,Saturday,3.7,4.0,1
2025-03-22,15:00:14,Saturday,0.0,0.0,1
2025-03-22,15:00:20,Saturday,5.3,132.0,1
2025-03-22,15:00:26,Saturday,0.0,0.0,1
2025-03-22,15:00:32,Saturday,0.0,12.0,1
2025-03-22,15:00:38,Saturday,4.2,0.0,1
2025-03-22,15:00:44,Saturday,1.2,0.0,1
2025-03-22,15:00:51,Saturday,0.0,12.0,1
2025-03-22,15:00:57,Saturday,6.0,52.0,1
2025-03-22,15:01:03,Saturday,0.0,0.0,1
2025-03-22,15:01:09,Saturday,3.8,0.0,1
2025-03-22,15:01:15,Saturday,0.0,0.0,1
2025-03-22,15:01:21,Saturday,0.0,0.0,1
2025-03-22,15:01:27,Saturday,11.5,112.0,1
2025-03-22,15:01:33,Saturday,0.0,8.0,1
2025-03-22,15:01:39,Saturday,2.7,0.0,1
2025-03-22,15:01:46,Saturday,0.0,4.0,1
2025-03-22,15:01:52,Saturday,0.0,32.0,1
2025-03-22,15:01:58,Saturday,0.0,52.0,1
2025-03-22,15:02:04,Saturday,1.4,40.0,1
2025-03-22,15:02:10,Saturday,2.6,24.0,1
2025-03-22,15:02:16,Saturday,0.0,240.0,0
2025-03-22,15:02:22,Saturday,0.0,0.0,1
2025-03-22,15:02:28,Saturday,1.3,144.0,1
2025-03-22,15:02:34,Saturday,14.7,712.0,0
2025-03-22,15:02:41,Saturday,1.1,8.0,1
2025-03-22,15:02:47,Saturday,0.0,136.0,1
2025-03-22,15:02:53,Saturday,1.4,28.0,1
2025-03-22,15:02:59,Saturday,0.0,56.0,1
2025-03-22,15:03:05,Saturday,0.0,28.0,1
2025-03-22,15:03:11,Saturday,3.7,40.0,1
2025-03-22,15:03:17,Saturday,0.0,4.0,1
2025-03-22,15:03:23,Saturday,0.0,0.0,1
2025-03-22,15:03:29,Saturday,0.0,116.0,1
2025-03-22,15:03:36,Saturday,7.6,40.0,1
2025-03-22,15:03:42,Saturday,2.4,4.0,1
2025-03-22,15:03:48,Saturday,0.0,12.0,1
2025-03-22,15:03:54,Saturday,1.4,0.0,1
2025-03-22,15:04:00,Saturday,0.0,48.0,1
2025-03-22,15:04:06,Saturday,2.6,12.0,1
2025-03-22,15:04:12,Saturday,6.0,124.0,1
2025-03-22,15:04:18,Saturday,0.0,16.0,1
2025-03-22,15:04:24,Saturday,0.0,168.0,1
2025-03-22,15:04:30,Saturday,0.0,60.0,1
2025-03-22,15:04:37,Saturday,0.0,20.0,1
2025-03-22,15:04:43,Saturday,6.0,96.0,1
2025-03-22,15:04:49,Saturday,0.0,32.0,1
2025-03-22,15:04:55,Saturday,2.7,16.0,1
2025-03-22,15:05:01,Saturday,0.0,132.0,1
2025-03-22,15:05:07,Saturday,0.0,144.0,1
2025-03-22,15:05:13,Saturday,2.7,148.0,1
2025-03-22,15:05:19,Saturday,0.0,0.0,1
2025-03-22,15:05:25,Saturday,8.3,0.0,1
2025-03-22,15:05:32,Saturday,11.8,4.0,1
2025-03-22,15:05:38,Saturday,2.8,64.0,1
2025-03-22,15:05:44,Saturday,1.4,0.0,1
2025-03-22,15:05:50,Saturday,0.0,0.0,1
2025-03-22,15:05:56,Saturday,0.0,0.0,1
2025-03-22,15:06:02,Saturday,0.0,164.0,1
2025-03-22,15:06:08,Saturday,0.0,4.0,1
2025-03-22,15:06:14,Saturday,2.8,0.0,1
2025-03-22,15:06:20,Saturday,0.0,0.0,1
2025-03-22,15:06:27,Saturday,1.4,0.0,1
2025-03-22,15:06:33,Saturday,0.0,4.0,1
2025-03-22,15:06:39,Saturday,0.0,104.0,1
2025-03-22,15:06:45,Saturday,2.1,0.0,1
2025-03-22,15:06:51,Saturday,0.0,184.0,1
2025-03-22,15:06:57,Saturday,0.0,0.0,1
2025-03-22,15:07:03,Saturday,0.0,144.0,1
2025-03-22,15:07:09,Saturday,0.0,44.0,1
2025-03-22,15:07:15,Saturday,2.8,76.0,1
2025-03-22,15:07:22,Saturday,2.5,172.0,1
2025-03-22,15:07:28,Saturday,0.0,0.0,1
2025-03-22,15:07:34,Saturday,0.0,88.0,1
2025-03-22,15:07:40,Saturday,6.5,0.0,1
2025-03-22,15:07:46,Saturday,5.3,40.0,1
2025-03-22,15:07:52,Saturday,0.0,28.0,1
2025-03-22,15:07:58,Saturday,6.2,892.0,0
2025-03-22,15:08:04,Saturday,12.8,0.0,1
2025-03-22,15:08:10,Saturday,0.0,28.0,1
2025-03-22,15:08:17,Saturday,6.3,0.0,1
2025-03-22,15:08:23,Saturday,0.0,0.0,1
2025-03-22,15:08:29,Saturday,0.0,108.0,1
2025-03-22,15:08:35,Saturday,0.0,0.0,1
2025-03-22,15:08:41,Saturday,0.0,0.0,1
2025-03-22,15:08:47,Saturday,6.6,244.0,0
2025-03-22,15:08:53,Saturday,2.4,0.0,1
2025-03-22,15:08:59,Saturday,0.0,132.0,1
2025-03-22,15:09:05,Saturday,11.0,0.0,1
2025-03-22,15:09:11,Saturday,4.0,12.0,1
2025-03-22,15:09:18,Saturday,2.8,0.0,1
2025-03-22,15:09:24,Saturday,2.6,112.0,1
2025-03-22,15:09:30,Saturday,3.7,60.0,1
2025-03-22,15:09:36,Saturday,0.0,272.0,0
2025-03-22,15:09:42,Saturday,0.0,136.0,1
2025-03-22,15:09:48,Saturday,7.4,0.0,1
2025-03-22,15:09:54,Saturday,1.2,164.0,1
2025-03-22,15:10:00,Saturday,2.7,188.0,1
2025-03-22,15:10:06,Saturday,0.0,24.0,1
2025-03-22,15:10:13,Saturday,0.0,0.0,1
2025-03-22,15:10:19,Saturday,2.7,36.0,1
2025-03-22,15:10:25,Saturday,0.0,96.0,1
2025-03-22,15:10:31,Saturday,3.9,64.0,1
2025-03-22,15:10:37,Saturday,0.0,0.0,1
2025-03-22,15:10:43,Saturday,0.0,0.0,1
2025-03-22,15:10:49,Saturday,2.6,12.0,1
2025-03-22,15:10:55,Saturday,0.0,56.0,1
2025-03-22,15:11:01,Saturday,0.0,0.0,1
2025-03-22,15:11:08,Saturday,0.0,0.0,1
2025-03-22,15:11:14,Saturday,0.0,12.0,1
2025-03-22,15:11:20,Saturday,6.9,4.0,1
2025-03-22,15:11:26,Saturday,6.0,0.0,1
2025-03-22,15:11:32,Saturday,2.4,0.0,1
2025-03-22,15:11:38,Saturday,0.0,0.0,1
2025-03-22,15:11:44,Saturday,2.6,116.0,1
2025-03-22,15:11:50,Saturday,4.3,0.0,1
2025-03-22,15:11:56,Saturday,1.2,0.0,1
2025-03-22,15:12:03,Saturday,0.0,0.0,1
2025-03-22,15:12:09,Saturday,8.2,884.0,0
2025-03-22,15:12:15,Saturday,1.3,200.0,0
2025-03-22,15:12:21,Saturday,1.4,0.0,1
2025-03-22,15:12:27,Saturday,0.0,12.0,1
2025-03-22,15:12:33,Saturday,1.2,0.0,1
2025-03-22,15:12:39,Saturday,1.2,208.0,0
2025-03-22,15:12:45,Saturday,0.0,36.0,1
2025-03-22,15:12:51,Saturday,3.2,28.0,1
2025-03-22,15:12:57,Saturday,0.0,0.0,1
2025-03-22,15:13:04,Saturday,1.3,1004.0,0
2025-03-22,15:13:10,Saturday,0.0,12.0,1
2025-03-22,15:13:16,Saturday,0.0,88.0,1
2025-03-22,15:13:22,Saturday,8.1,0.0,1
2025-03-22,15:13:28,Saturday,0.0,116.0,1
2025-03-22,15:13:34,Saturday,0.0,0.0,1
2025-03-22,15:13:40,Saturday,1.3,148.0,1
2025-03-22,15:13:46,Saturday,0.0,0.0,1
2025-03-22,15:13:52,Saturday,4.7,64.0,1
2025-03-22,15:13:59,Saturday,4.1,4.0,1
2025-03-22,15:14:05,Saturday,0.0,56.0,1
2025-03-22,15:14:11,Saturday,0.0,132.0,1
2025-03-22,15:14:17,Saturday,1.2,28.0,1
2025-03-22,15:14:23,Saturday,4.8,0.0,1
2025-03-22,15:14:29,Saturday,0.0,40.0,1
2025-03-22,15:14:35,Saturday,0.0,348.0,0
2025-03-22,15:14:41,Saturday,0.0,0.0,1
2025-03-22,15:14:47,Saturday,1.3,108.0,1
2025-03-22,15:14:54,Saturday,10.1,84.0,1
2025-03-22,15:15:00,Saturday,1.4,856.0,0
2025-03-22,15:15:06,Saturday,2.7,144.0,1
2025-03-22,15:15:12,Saturday,2.5,868.0,0
2025-03-22,15:15:18,Saturday,0.0,24.0,1
2025-03-22,15:15:24,Saturday,2.8,60.0,1
2025-03-22,15:15:30,Saturday,9.1,704.0,0
2025-03-22,15:15:36,Saturday,0.0,188.0,1
2025-03-22,15:15:42,Saturday,2.3,12.0,1
2025-03-22,15:15:48,Saturday,0.0,8.0,1
2025-03-22,15:15:55,Saturday,2.4,0.0,1
2025-03-22,15:16:01,Saturday,2.7,116.0,1
2025-03-22,15:16:07,Saturday,2.4,0.0,1
2025-03-22,15:16:13,Saturday,0.0,52.0,1
2025-03-22,15:16:19,Saturday,1.8,0.0,1
2025-03-22,15:16:25,Saturday,2.5,8.0,1
2025-03-22,15:16:31,Saturday,0.0,244.0,0
2025-03-22,15:16:37,Saturday,0.0,0.0,1
2025-03-22,15:16:43,Saturday,2.5,260.0,0
2025-03-22,15:16:50,Saturday,0.0,0.0,1
2025-03-22,15:16:56,Saturday,2.4,108.0,1
2025-03-22,15:17:02,Saturday,0.0,140.0,1
2025-03-22,15:17:08,Saturday,0.0,0.0,1
2025-03-22,15:17:14,Saturday,5.3,0.0,1
2025-03-22,15:17:20,Saturday,0.0,0.0,1
2025-03-22,15:17:26,Saturday,2.8,104.0,1
2025-03-22,15:17:32,Saturday,0.0,0.0,1
2025-03-22,15:17:38,Saturday,0.0,0.0,1
2025-03-22,15:17:45,Saturday,2.6,12.0,1
2025-03-22,15:17:51,Saturday,0.0,96.0,1
2025-03-22,15:17:57,Saturday,7.4,48.0,1
2025-03-22,15:18:03,Saturday,0.0,0.0,1
2025-03-22,15:18:09,Saturday,2.7,52.0,1
2025-03-22,15:18:15,Saturday,6.5,4.0,1
2025-03-22,15:18:21,Saturday,1.2,144.0,1
2025-03-22,15:18:27,Saturday,1.2,0.0,1
2025-03-22,15:18:33,Saturday,0.0,64.0,1
2025-03-22,15:18:40,Saturday,6.5,0.0,1
2025-03-22,15:18:46,Saturday,0.0,16.0,1
2025-03-22,15:18:52,Saturday,1.2,84.0,1
2025-03-22,15:18:58,Saturday,1.4,0.0,1
2025-03-22,15:19:04,Saturday,4.9,0.0,1
2025-03-22,15:19:10,Saturday,0.0,0.0,1
2025-03-22,15:19:16,Saturday,0.0,152.0,1
2025-03-22,15:19:22,Saturday,0.0,12.0,1
2025-03-22,15:19:28,Saturday,1.6,0.0,1
2025-03-22,15:19:34,Saturday,5.4,80.0,1
2025-03-22,15:19:41,Saturday,0.0,4.0,1
2025-03-22,15:19:47,Saturday,0.0,88.0,1
2025-03-22,15:19:53,Saturday,0.0,0.0,1
2025-03-22,15:19:59,Saturday,2.7,0.0,1
2025-03-22,15:20:05,Saturday,2.5,12.0,1
2025-03-22,15:20:11,Saturday,0.0,12.0,1
2025-03-22,15:20:17,Saturday,0.0,56.0,1
2025-03-22,15:20:23,Saturday,0.0,0.0,1
2025-03-22,15:20:29,Saturday,2.8,36.0,1
2025-03-22,15:20:36,Saturday,2.7,0.0,1
2025-03-22,15:20:42,Saturday,0.0,0.0,1
2025-03-22,15:20:48,Saturday,3.8,120.0,1
2025-03-22,15:20:54,Saturday,1.2,36.0,1
2025-03-22,15:21:00,Saturday,1.2,24.0,1
2025-03-22,15:21:06,Saturday,0.0,8.0,1
2025-03-22,15:21:12,Saturday,2.6,8.0,1
2025-03-22,15:21:18,Saturday,0.0,72.0,1
2025-03-22,15:21:24,Saturday,2.5,4.0,1
2025-03-22,15:21:31,Saturday,6.0,8.0,1
2025-03-22,15:21:37,Saturday,1.4,0.0,1
2025-03-22,15:21:43,Saturday,0.0,236.0,0
2025-03-22,15:21:49,Saturday,22.6,24.0,0
2025-03-22,15:21:55,Saturday,0.0,0.0,1
2025-03-22,15:22:01,Saturday,2.7,128.0,1
2025-03-22,15:22:07,Saturday,0.0,124.0,1
2025-03-22,15:22:13,Saturday,0.0,0.0,1
2025-03-22,15:22:19,Saturday,8.4,4.0,1
2025-03-22,15:22:26,Saturday,0.0,0.0,1
2025-03-22,15:22:32,Saturday,7.4,120.0,1
2025-03-22,15:22:38,Saturday,2.7,16.0,1
2025-03-22,15:22:44,Saturday,1.6,0.0,1
2025-03-22,15:22:50,Saturday,0.0,40.0,1
2025-03-22,15:22:56,Saturday,0.0,0.0,1
2025-03-22,15:23:02,Saturday,1.2,132.0,1
2025-03-22,15:23:08,Saturday,0.0,28.0,1
2025-03-22,15:23:14,Saturday,0.0,32.0,1
2025-03-22,15:23:20,Saturday,0.0,4.0,1
2025-03-22,15:23:27,Saturday,0.0,28.0,1
2025-03-22,15:23:33,Saturday,10.6,148.0,1
2025-03-22,15:23:39,Saturday,3.9,8.0,1
2025-03-22,15:23:45,Saturday,1.2,0.0,1
2025-03-22,15:23:51,Saturday,0.0,240.0,0
2025-03-22,15:23:57,Saturday,0.0,0.0,1
2025-03-22,15:24:03,Saturday,1.2,132.0,1
2025-03-22,15:24:09,Saturday,0.0,0.0,1
2025-03-22,15:24:15,Saturday,0.0,140.0,1
2025-03-22,15:24:22,Saturday,1.4,0.0,1
2025-03-22,15:24:28,Saturday,0.0,104.0,1
2025-03-22,15:24:34,Saturday,1.2,0.0,1
2025-03-22,15:24:40,Saturday,4.1,24.0,1
2025-03-22,15:24:46,Saturday,0.0,0.0,1
2025-03-22,15:24:52,Saturday,0.0,4.0,1
2025-03-22,15:24:58,Saturday,0.0,112.0,1
2025-03-22,15:25:04,Saturday,1.2,0.0,1
2025-03-22,15:25:10,Saturday,6.8,44.0,1
2025-03-22,15:25:17,Saturday,0.0,40.0,1
2025-03-22,15:25:23,Saturday,0.0,4.0,1
2025-03-22,15:25:29,Saturday,3.6,116.0,1
2025-03-22,15:25:35,Saturday,1.2,24.0,1
2025-03-22,15:25:41,Saturday,0.0,0.0,1
2025-03-22,15:25:47,Saturday,0.0,28.0,1
2025-03-22,15:25:53,Saturday,0.0,0.0,1
2025-03-22,15:25:59,Saturday,0.0,160.0,1
2025-03-22,15:26:05,Saturday,3.1,12.0,1
2025-03-22,15:26:12,Saturday,5.7,76.0,1
2025-03-22,15:26:18,Saturday,0.0,28.0,1
2025-03-22,15:26:24,Saturday,3.6,200.0,0
2025-03-22,15:26:30,Saturday,4.8,0.0,1
2025-03-22,15:26:36,Saturday,5.6,24.0,1
2025-03-22,15:26:42,Saturday,0.0,0.0,1
2025-03-22,15:26:48,Saturday,1.4,8.0,1
2025-03-22,15:26:54,Saturday,0.0,100.0,1
2025-03-22,15:27:00,Saturday,2.3,24.0,1
2025-03-22,15:27:07,Saturday,3.2,0.0,1
2025-03-22,15:27:13,Saturday,1.2,32.0,1
2025-03-22,15:27:19,Saturday,0.0,0.0,1
2025-03-22,15:27:25,Saturday,0.0,92.0,1
2025-03-22,15:27:31,Saturday,0.0,0.0,1
2025-03-22,15:27:37,Saturday,1.2,40.0,1
2025-03-22,15:27:43,Saturday,7.1,0.0,1
2025-03-22,15:27:49,Saturday,0.0,4.0,1
2025-03-22,15:27:55,Saturday,2.7,128.0,1
2025-03-22,15:28:01,Saturday,0.0,120.0,1
2025-03-22,15:28:08,Saturday,3.6,76.0,1
2025-03-22,15:28:14,Saturday,0.0,52.0,1
2025-03-22,15:28:20,Saturday,0.0,32.0,1
2025-03-22,15:28:26,Saturday,0.0,108.0,1
2025-03-22,15:28:32,Saturday,0.0,172.0,1
2025-03-22,15:28:38,Saturday,2.8,48.0,1
2025-03-22,15:28:44,Saturday,6.8,1268.0,0
2025-03-22,15:28:50,Saturday,0.0,16.0,1
2025-03-22,15:28:56,Saturday,5.3,0.0,1
2025-03-22,15:29:03,Saturday,6.0,36.0,1
2025-03-22,15:29:09,Saturday,5.9,112.0,1
2025-03-22,15:29:15,Saturday,0.0,56.0,1
2025-03-22,15:29:21,Saturday,2.7,236.0,0
2025-03-22,15:29:27,Saturday,0.0,0.0,1
2025-03-22,15:29:33,Saturday,0.0,8.0,1
2025-03-22,15:29:39,Saturday,2.5,0.0,1
2025-03-22,15:29:45,Saturday,1.3,212.0,0
2025-03-22,15:29:51,Saturday,0.0,100.0,1
2025-03-22,15:29:58,Saturday,2.7,0.0,1
2025-03-22,15:30:04,Saturday,0.0,12.0,1
2025-03-22,15:30:10,Saturday,3.6,0.0,1
2025-03-22,15:30:16,Saturday,0.0,52.0,1
2025-03-22,15:30:22,Saturday,1.2,84.0,1
2025-03-22,15:30:28,Saturday,8.2,0.0,1
2025-03-22,15:30:34,Saturday,1.2,0.0,1
2025-03-22,15:30:40,Saturday,2.7,100.0,1
2025-03-22,15:30:46,Saturday,0.0,120.0,1
2025-03-22,15:30:53,Saturday,0.0,12.0,1
2025-03-22,15:30:59,Saturday,2.6,0.0,1
2025-03-22,15:31:05,Saturday,1.4,36.0,1
2025-03-22,15:31:11,Saturday,1.4,0.0,1
2025-03-22,15:31:17,Saturday,1.4,144.0,1
2025-03-22,15:31:23,Saturday,0.0,4.0,1
2025-03-22,15:31:29,Saturday,6.6,152.0,1
2025-03-22,15:31:35,Saturday,0.0,0.0,1
2025-03-22,15:31:41,Saturday,1.2,144.0,1
2025-03-22,15:31:48,Saturday,1.2,120.0,1
2025-03-22,15:31:54,Saturday,0.0,20.0,1
2025-03-22,15:32:00,Saturday,1.4,0.0,1
2025-03-22,15:32:06,Saturday,0.0,28.0,1
2025-03-22,15:32:12,Saturday,7.6,112.0,1
2025-03-22,15:32:18,Saturday,5.2,148.0,1
2025-03-22,15:32:24,Saturday,0.0,0.0,1
2025-03-22,15:32:30,Saturday,0.0,28.0,1
2025-03-22,15:32:36,Saturday,1.4,0.0,1
2025-03-22,15:32:42,Saturday,2.7,8.0,1
2025-03-22,15:32:49,Saturday,2.3,0.0,1
2025-03-22,15:32:55,Saturday,0.0,4.0,1
2025-03-22,15:33:01,Saturday,1.3,0.0,1
2025-03-22,15:33:07,Saturday,0.0,100.0,1
2025-03-22,15:33:13,Saturday,2.4,12.0,1
2025-03-22,15:33:19,Saturday,0.0,20.0,1
2025-03-22,15:33:25,Saturday,5.4,4.0,1
2025-03-22,15:33:31,Saturday,2.6,16.0,1
2025-03-22,15:33:37,Saturday,1.2,128.0,1
2025-03-22,15:33:44,Saturday,1.4,0.0,1
2025-03-22,15:33:50,Saturday,1.2,60.0,1
2025-03-22,15:33:56,Saturday,0.0,140.0,1
2025-03-22,15:34:02,Saturday,37.8,248.0,0
2025-03-22,15:34:08,Saturday,4.0,720.0,0
2025-03-22,15:34:14,Saturday,6.1,92.0,1
2025-03-22,15:34:20,Saturday,0.0,36.0,1
2025-03-22,15:34:26,Saturday,3.9,168.0,1
2025-03-22,15:34:32,Saturday,12.8,500.0,0
2025-03-22,15:34:39,Saturday,0.0,28.0,1
2025-03-22,15:34:45,Saturday,6.0,436.0,0
2025-03-22,15:34:51,Saturday,0.0,824.0,0
2025-03-22,15:34:57,Saturday,9.2,0.0,1
2025-03-22,15:35:03,Saturday,2.4,52.0,1
2025-03-22,15:35:09,Saturday,0.0,4.0,1
2025-03-22,15:35:15,Saturday,4.7,8.0,1
2025-03-22,15:35:21,Saturday,0.0,0.0,1
2025-03-22,15:35:27,Saturday,0.0,8.0,1
2025-03-22,15:35:34,Saturday,0.0,0.0,1
2025-03-22,15:35:40,Saturday,0.0,68.0,1
2025-03-22,15:35:46,Saturday,2.6,0.0,1
2025-03-22,15:35:52,Saturday,0.0,4.0,1
2025-03-22,15:35:58,Saturday,6.6,0.0,1
2025-03-22,15:36:04,Saturday,1.4,8.0,1
2025-03-22,15:36:10,Saturday,0.0,120.0,1
